"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"רונן צור","דעות","יחס למחנה השני ויכולת גישור","D-011","נכונות לשיח עם דתיים, מסורתיים, חרדים וימנים גם כאשר קיימת מחלוקת ערכית עמוקה","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","55","יש התייחסות לראשי גשר בציונות הדתית ובחברה החרדית, אבל אין בסיס חזק לשיח אמפתי ורחב עם כלל הקבוצות."
"רונן צור","דעות","יחס למחנה השני ויכולת גישור","D-012","ראיית חלק מהמחנה השני כשותף עתידי אפשרי לשיקום המדינה לאחר עידן נתניהו","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","52","הוא מזהה אפשרות לגייס חלקים מהפריפריה ומהציונות הדתית, אך לא מציג בבירור שותפות רחבה עם המחנה השני לאחר עידן נתניהו."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-013","ראיית השסע העדתי והפריפריאלי כמרכיב מרכזי במשבר הפוליטי בישראל","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","78","הניתוח שלו מציב במרכז את הפער בין האליטה הליברלית לבין ציבור שמרני, מסורתי, דתי ופריפריאלי."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-014","נכונות לדבר עם מצביעים מזרחים, מסורתיים ופריפריאליים בשפה שאינה מתנשאת ואינה רק ליברלית־אשכנזית","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","55","הוא מדגיש צורך לפנות לפריפריה ולחינוך/כלכלה, אך השפה כלפי היריב אינה תמיד נטולת התנשאות."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-015","ראיית השסע הדתי־חילוני כאיום מרכזי על הלכידות של החברה היהודית בישראל","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","72","הוא מתאר שסע בין האליטה הליברלית לבין הציבור המסורתי־חרדי־דתי־לאומי כאחד ממוקדי הקרב הפוליטי."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-016","תמיכה בבניית ברית חדשה בין ליברלים, מסורתיים, דתיים מתונים ופריפריה חברתית","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","57","יש ניסיון לחשוב על ברית ליברלית רחבה עם חלקים בפריפריה ובציונות הדתית, אך אין מצע מפורט של ברית חברתית מתונה."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-017","ביקורת על מחנה המרכז־שמאל כאשר הוא נתפס כמנותק, אליטיסטי או חסר רגישות לפריפריה","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","90","הוא מבקר באופן ישיר את מחנה המרכז־שמאל על העדר פלטפורמה, צייתנות, הנהגה ומסר."
"רונן צור","דעות","שסעים פנימיים בחברה היהודית","D-018","העדפה לתיקון יחסי מרכז־פריפריה כחלק מבניית מחנה דמוקרטי רחב","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","76","הוא אומר שיש להקים פריסה בכל הארץ ובמיוחד בפריפריה ולדבר על חינוך, כלכלה ואינטרסים של הפריפריה."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-019","העדפה לזהות ישראלית שבה הרכיב הדמוקרטי קודם לרכיב הדתי־לאומי כאשר יש התנגשות ביניהם","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","78","הדגש המרכזי הוא דמוקרטיה ליברלית, הפרדת רשויות וחוקה; כאשר יש התנגשות הוא ממקם את ההגנה הדמוקרטית במרכז."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-020","העדפה לזהות ישראלית שבה היהדות היא מקור תרבותי וערכי, אך אינה צריכה לשלוט במוסדות המדינה","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","70","במצע/רעיונות סביב דגל ישראל מופיעה חוקה עם הפרדת דת־מדינה, מה שמרמז על יהדות שאינה שולטת במוסדות."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-021","תמיכה בהפרדה ברורה יותר בין סמכות דתית לבין סמכות מדינתית","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","82","יש מקור ישיר על חוקה שמעגנת דמוקרטיה עם הפרדת דת־מדינה והפרדת רשויות."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-022","נכונות לשמר מרכיבים יהודיים־מסורתיים במרחב הציבורי כדי לאפשר שותפות עם ציבור מסורתי ודתי","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לעמדה חיובית על שימור מרכיבים מסורתיים במרחב הציבורי לשם שותפות."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-023","התנגדות לכפייה דתית בנושאי נישואין, שבת, חינוך, מעמד אישי או שירות ציבורי","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","68","הפרדת דת־מדינה ותביעה לחופש ליברלי תומכות בהערכת התנגדות לכפייה דתית, אך אין פירוט בכל נושא ספציפי."
"רונן צור","דעות","מדינה יהודית ודמוקרטית, דת ומדינה","D-024","תמיכה בשוויון חובות אזרחיות בין קבוצות, כולל שאלת גיוס חרדים או שירות אזרחי","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","65","הוא מתייחס לביקורת על השתמטות חרדים ועל מימון ציבור שמרני מכספי האליטה הליברלית; אין מצע שירות מלא."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-025","אמונה שהפער בין ישראל ליברלית לבין ישראל שמרנית־דתית עדיין ניתן לגישור פוליטי וחברתי","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","55","הוא מזהה אפשרות לבנות ראשי גשר אל גורמים בציונות הדתית ובחברה החרדית, אך מתאר את המאבק כקרב אימתני בין אליטות."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-026","ראיית הפער בין המחנות כעמוק עד כדי צורך בהסדרים של אוטונומיה, ביזור או הפרדה חלקית","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","62","הוא מנתח את החברה כשתי אליטות בקרב עמוק, אך אינו מציע במפורש אוטונומיה או הפרדה פנימית."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-027","תמיכה בביזור סמכויות לשלטון מקומי כדי לאפשר לקהילות שונות לחיות לפי אורחות חיים שונים","mixed","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","50","קיימת התייחסות לפריסה ארצית ולכוח שטח, אך לא נמצא בסיס ברור לביזור סמכויות לשלטון המקומי."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-028","התנגדות לרעיון של שתי מדינות לעם היהודי והעדפה למאבק על מסגרת מדינתית אחת משותפת","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","60","למרות עומק המאבק, הוא פועל במסגרת מדינתית אחת ובניית פלטפורמה ליברלית מרכזית, ולא מציע שתי מדינות פנימיות."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-029","פתיחות לרעיון של הסדרים פנימיים חדשים בין חילונים, דתיים, חרדים, מסורתיים וליברלים","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","50","יש פתיחות לראשי גשר ולמנהיגות מגוונת, אך אין תכנית מוסדית ברורה להסדרים פנימיים חדשים."
"רונן צור","דעות","הפרדה, גישור או שתי מדינות לעם היהודי","D-030","ראיית המשבר הישראלי לא רק כמאבק ימין־שמאל אלא כמאבק בין מודלים שונים של חיים משותפים","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","84","הוא אומר במפורש שהמאבק אינו רק ימין־שמאל אלא קרב בין אליטה שמרנית לאליטה ליברלית ומודלים חברתיים שונים."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-031","ראיית אזרחי ישראל הערבים כחלק מלא מהדיון על עתיד המדינה ולא כעניין נפרד או משני","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","50","במצע שהוזכר יש הסדרה ל-7 מיליון יהודים ו-7 מיליון ערבים בין הנהר לים, אך אין פרופיל עקבי על אזרחי ישראל הערבים."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-032","תמיכה בשוויון אזרחי גם כאשר הוא מחייב שינוי בחוקים, סמלים או חלוקת משאבים","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לעמדה ספציפית על שינוי חוקים, סמלים או חלוקת משאבים לטובת שוויון אזרחי ערבי."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-033","תמיכה בשותפות פוליטית יהודית־ערבית כחלק מבניית מחנה דמוקרטי רחב","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לשותפות פוליטית יהודית־ערבית כחלק מרכזי מזהותו הציבורית."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-034","העדפה לשילוב אזרחים ערבים במוקדי קבלת החלטות, כולל בתחומים מדיניים וביטחוניים","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לגבי שילוב אזרחים ערבים במוקדי קבלת החלטות מדיניים וביטחוניים."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-035","התנגדות לגזענות, הדרה או דה־לגיטימציה של הציבור הערבי בישראל","mixed","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","45","מחויבותו לדמוקרטיה ליברלית תומכת בכך, אך לא נמצא מקור ישיר ומרכזי על מאבק בגזענות נגד הציבור הערבי."
"רונן צור","דעות","יהודים־ערבים, שוויון אזרחי וחיים משותפים","D-036","הכרה בכך שחיים משותפים מחייבים גם התמודדות עם פחדים, טראומות וחוסר אמון בשני הצדדים","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","50","ההצעה להסדרה בין יהודים לערבים בין הנהר לים רומזת להכרה במורכבות, אך אין פירוט ממשי על טראומות וחוסר אמון."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-037","תמיכה בנתיב מדיני ארוך טווח מול הפלסטינים, גם לאחר שבעה באוקטובר","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","52","יש מקור על כוונה להסדרה אזורית, אך גם התבטאויות ביטחוניות תקיפות כמו תפיסת שטח בעזה/לבנון."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-038","העדפה להיפרדות מדינית וביטחונית מהפלסטינים כדי לשמור על ישראל יהודית ודמוקרטית","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס ברור להעדפת היפרדות מדינית־ביטחונית מהפלסטינים כיעד אסטרטגי."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-039","תמיכה בפתרון שתי מדינות או במודל קרוב לו כיעד אסטרטגי","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא תיעוד ישיר של תמיכה בפתרון שתי מדינות או מודל קרוב לו."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-040","פתיחות למודלים מדיניים מורכבים כגון קונפדרציה, גבולות פתוחים או הסדר אזורי","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","58","הוזכרה הסדרה אזורית, אך ללא פירוט שיטתי של מודלים מורכבים כמו קונפדרציה או גבולות פתוחים."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-041","התנגדות להמשך שליטה ישראלית קבועה על אוכלוסייה פלסטינית ללא זכויות אזר מלאות","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לעמדה מפורשת נגד שליטה קבועה באוכלוסייה פלסטינית ללא זכויות אזרח."
"רונן צור","דעות","ביטחון, פלסטינים והסדר מדיני","D-042","ראיית הסדר אזורי עם מדינות ערביות מתונות כחלק מרכזי מהעתיד הביטחוני של ישראל","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","60","יש התייחסות להסדרה אזורית כחלק מהחשיבה המדינית, אך בלי מסמך מדיני מפורט."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-043","ראיית שבעה באוקטובר כאירוע שמחייב חשבון נפש מדינתי, מוסדי וחברתי עמוק","supports","קובץ פרופיל רונן צור(4).txt; https://www.ynet.co.il/yedioth/article/hkpomdnna; https://www.kipa.co.il/חדשות/1178527-0/","78","הובלת מטה המשפחות והראיונות לאחר פרישתו מציבים את 7.10 כאירוע שמחייב חשבון נפש ציבורי ומדינתי."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-044","תמיכה בוועדת חקירה ממלכתית ובאחריות אישית של הדרג המדיני והביטחוני","mixed","קובץ פרופיל רונן צור(4).txt; https://www.ynet.co.il/yedioth/article/hkpomdnna; https://www.kipa.co.il/חדשות/1178527-0/","52","יש ביקורת חריפה על הממשלה ודרישה לאחריות, אך לא נמצא בסיס ישיר ועקבי לוועדת חקירה ממלכתית דווקא."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-045","ראיית החטופים והמשפחות כסמל מוסרי מרכזי של אחריות המדינה לאזרחיה","supports","קובץ פרופיל רונן צור(4).txt; https://www.ynet.co.il/yedioth/article/hkpomdnna; https://www.kipa.co.il/חדשות/1178527-0/","94","כמייסד/מנהל מטה משפחות החטופים, החטופים והמשפחות היו מוקד מוסרי ופוליטי מרכזי בפעילותו."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-046","התנגדות לשימוש פוליטי ציני בכאב של משפחות, נפגעים או קהילות שנפגעו במלחמה","supports","קובץ פרופיל רונן צור(4).txt; https://www.ynet.co.il/yedioth/article/hkpomdnna; https://www.kipa.co.il/חדשות/1178527-0/","75","הוא טען שהמשפחות מאוימות ומופעלות פוליטית והתפטר כדי שלא יהפכו לבנות ערובה של גורמים פוליטיים."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-047","תמיכה בשיקום העוטף והקהילות שנפגעו כחלק מהחוזה הבסיסי בין המדינה לאזרחיה","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לעמדה מפורטת על שיקום העוטף והקהילות שנפגעו."
"רונן צור","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-048","ראיית הטראומה של שבעה באוקטובר כבסיס לבניית מדיניות חדשה, לא רק כהצדקה להמשך מלחמה","mixed","קובץ פרופיל רונן צור(4).txt; https://www.ynet.co.il/yedioth/article/hkpomdnna; https://www.kipa.co.il/חדשות/1178527-0/","50","פעילותו סביב החטופים והמשבר מצביעה על כיוון מדיני־ציבורי חדש, אך לא נמצא ניסוח מדיניות רחב לאחר הטראומה."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-049","הצבת צמצום אי־שוויון חברתי־כלכלי כנושא מרכזי בזהות הפוליטית","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","55","הוא מדבר על חינוך, כלכלה ואינטרסים של הפריפריה, אך זה אינו מוצג כזהות חברתית־כלכלית מרכזית לאורך הקריירה."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-050","תמיכה בהרחבת אחריות המדינה בתחומי דיור, חינוך, בריאות ורווחה","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","50","הוזכרו שיפור מוסדות המדינה והשקעות לטווח ארוך בתחומי חינוך, בריאות ותחבורה, אך אין פירוט מדינת רווחה."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-051","תמיכה בזכויות עובדים, עבודה מאורגנת והגנה על שכבות מוחלשות","unknown","קובץ פרופיל רונן צור(4).txt; https://hagush.org.il/candidates.html; חיפוש רשת כללי","0","לא נמצא בסיס מספיק לעמדות עקביות בנושא זכויות עובדים ועבודה מאורגנת."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-052","ראיית הפריפריה הגיאוגרפית והחברתית כשותפה אסטרטגית ולא כקהל יעד משני","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","68","בראיון הוא מדגיש צורך להתמקד בפריפריה ולהעביר חלק ממנה לגוש הליברלי דרך חינוך, כלכלה ואינטרסים."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-053","תמיכה בהשקעה ארוכת טווח בנגב, בגליל, בעוטף ובערים מוחלשות","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","50","יש דיבור כללי על הפריפריה ועל השקעות לטווח ארוך, אך לא נמצא פירוט על נגב, גליל, עוטף וערים מוחלשות."
"רונן צור","דעות","חברה, כלכלה, רווחה ופריפריה","D-054","חיבור בין צדק חברתי לבין בניית מחנה פוליטי חדש ורחב יותר","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","55","הוא מחבר בין חינוך, כלכלה, פריפריה ובניית מחנה ליברלי, אך פחות מזוהה כפעיל צדק חברתי."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-055","נכונות לפשרות פוליטיות רחבות כדי לשקם את המדינה גם במחיר ויתור אידיאולוגי חלקי","mixed","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","50","יש לו ניסיון בקמפיינים וקואליציות, אך הסגנון הציבורי מעדיף הכרעה ומאבק חד יותר מפשרה רחבה."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-056","הצבת קווים אדומים ברורים שמעליהם אין מקום לפשרה עם יריבים פוליטיים","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://103fm.maariv.co.il/programs/media.aspx?ZrqvnVq=JDGEGM&c41t4nzVQ=FJF","88","הוא מציב קווים אדומים חדים מול נתניהו, בן גביר, סמוטריץ׳, לוין ומכונות ההשפעה של הימין."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-057","העדפה להסכמות רחבות ולאיטיות על פני מהלכים חדים ומהירים","opposes","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","70","הדגש הוא על מהלכים חדים, מכונות נגדיות ולחץ ציבורי, לא על איטיות והסכמות רחבות."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-058","העדפה למאבק חד וברור כאשר פשרה נתפסת ככניעה לכוחות אנטי־דמוקרטיים","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","92","הוא מעדיף מאבק ברור כאשר הוא רואה איום אנטי־דמוקרטי, ואף מבקר מחאה שלדעתו אינה אגרסיבית מספיק."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-059","יכולת להבחין בין פשרה עניינית לבין טשטוש ערכי מסוכן","supports","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","70","ביקורתו על צייתנות במחנהו ועל העדר עמוד שדרה מצביעה על הבחנה בין פשרה לבין טשטוש ערכי."
"רונן צור","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-060","נכונות לבנות קואליציות עתידיות עם גורמים שאינם שייכים למחנה הטבעי, אם הם מקבלים כללי משחק דמוקרטיים","mixed","קובץ פרופיל רונן צור(4).txt; https://www.jdn.co.il/news/2566342/; https://www.zman.co.il/496241/","55","יש לו ניסיון בבניית גושים פוליטיים, אך לא נמצא בסיס ברור לנכונות קואליציונית עם גורמים מחוץ למחנה הטבעי."
"רונן צור","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_001","ניסיון ישיר במערכות מדינה בכירות או במוקדי קבלת החלטות","partial","קובץ פרופיל רונן צור(4).txt; https://www.jdn.co.il/news/2566342/; https://www.zman.co.il/496241/","65","כיהן כחבר כנסת קצר וכיועץ לשרים, אך אין ניסיון ממשלתי בכיר ממושך."
"רונן צור","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_002","הבנה מוכחת של סוגיות מדיניות, ביטחוניות ואזוריות מורכבות","partial","קובץ פרופיל רונן צור(4).txt; https://www.zman.co.il/496241/; https://www.jdn.co.il/news/2566342/","65","יש הבנה פוליטית־אסטרטגית וניהול קמפיינים, אך פחות מומחיות ביטחונית/מדינית מקצועית עצמאית."
"רונן צור","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_003","ניסיון במשא ומתן, דיאלוג אסטרטגי או קשרים בינלאומיים","partial","קובץ פרופיל רונן צור(4).txt; https://www.jdn.co.il/news/2566342/; https://www.zman.co.il/496241/","60","ייעץ לקמפיינים ולמנהיגים וניהל ממשקים פוליטיים, אך אין תיעוד ברור לניסיון מו״מ מדיני/בינלאומי."
