candidate_id,axis,category,statement_id,statement_text,value,source,confidence,justification
אמילי_מואטי,דעות,שסעים פנימיים בחברה היהודית,D-014,"נכונות לדבר עם מצביעים מזרחים, מסורתיים ופריפריאליים בשפה שאינה מתנשאת ואינה רק ליברלית־אשכנזית",,,,
אמילי_מואטי,דעות,שסעים פנימיים בחברה היהודית,D-015,ראיית השסע הדתי־חילוני כאיום מרכזי על הלכידות של החברה היהודית בישראל,,,,
אמילי_מואטי,דעות,שסעים פנימיים בחברה היהודית,D-016,"תמיכה בבניית ברית חדשה בין ליברלים, מסורתיים, דתיים מתונים ופריפריה חברתית",,,,
אמילי_מואטי,דעות,שסעים פנימיים בחברה היהודית,D-017,"ביקורת על מחנה המרכז־שמאל כאשר הוא נתפס כמנותק, אליטיסטי או חסר רגישות לפריפריה",,,,
אמילי_מואטי,דעות,שסעים פנימיים בחברה היהודית,D-018,העדפה לתיקון יחסי מרכז־פריפריה כחלק מבניית מחנה דמוקרטי רחב,,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-019,העדפה לזהות ישראלית שבה הרכיב הדמוקרטי קודם לרכיב הדתי־לאומי כאשר יש התנגשות ביניהם,,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-020,"העדפה לזהות ישראלית שבה היהדות היא מקור תרבותי וערכי, אך אינה צריכה לשלוט במוסדות המדינה",,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-021,תמיכה בהפרדה ברורה יותר בין סמכות דתית לבין סמכות מדינתית,,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-022,נכונות לשמר מרכיבים יהודיים־מסורתיים במרחב הציבורי כדי לאפשר שותפות עם ציבור מסורתי ודתי,,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-023,"התנגדות לכפייה דתית בנושאי נישואין, שבת, חינוך, מעמד אישי או שירות ציבורי",,,,
אמילי_מואטי,דעות,"מדינה יהודית ודמוקרטית, דת ומדינה",D-024,"תמיכה בשוויון חובות אזרחיות בין קבוצות, כולל שאלת גיוס חרדים או שירות אזרחי",,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-025,אמונה שהפער בין ישראל ליברלית לבין ישראל שמרנית־דתית עדיין ניתן לגישור פוליטי וחברתי,,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-026,"ראיית הפער בין המחנות כעמוק עד כדי צורך בהסדרים של אוטונומיה, ביזור או הפרדה חלקית",,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-027,תמיכה בביזור סמכויות לשלטון מקומי כדי לאפשר לקהילות שונות לחיות לפי אורחות חיים שונים,,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-028,התנגדות לרעיון של שתי מדינות לעם היהודי והעדפה למאבק על מסגרת מדינתית אחת משותפת,,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-029,"פתיחות לרעיון של הסדרים פנימיים חדשים בין חילונים, דתיים, חרדים, מסורתיים וליברלים",,,,
אמילי_מואטי,דעות,"הפרדה, גישור או שתי מדינות לעם היהודי",D-030,ראיית המשבר הישראלי לא רק כמאבק ימין־שמאל אלא כמאבק בין מודלים שונים של חיים משותפים,,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-031,ראיית אזרחי ישראל הערבים כחלק מלא מהדיון על עתיד המדינה ולא כעניין נפרד או משני,,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-032,"תמיכה בשוויון אזרחי גם כאשר הוא מחייב שינוי בחוקים, סמלים או חלוקת משאבים",,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-033,תמיכה בשותפות פוליטית יהודית־ערבית כחלק מבניית מחנה דמוקרטי רחב,,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-034,"העדפה לשילוב אזרחים ערבים במוקדי קבלת החלטות, כולל בתחומים מדיניים וביטחוניים",,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-035,"התנגדות לגזענות, הדרה או דה־לגיטימציה של הציבור הערבי בישראל",,,,
אמילי_מואטי,דעות,"יהודים־ערבים, שוויון אזרחי וחיים משותפים",D-036,"הכרה בכך שחיים משותפים מחייבים גם התמודדות עם פחדים, טראומות וחוסר אמון בשני הצדדים",,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-037,"תמיכה בנתיב מדיני ארוך טווח מול הפלסטינים, גם לאחר שבעה באוקטובר",,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-038,העדפה להיפרדות מדינית וביטחונית מהפלסטינים כדי לשמור על ישראל יהודית ודמוקרטית,,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-039,תמיכה בפתרון שתי מדינות או במודל קרוב לו כיעד אסטרטגי,,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-040,"פתיחות למודלים מדיניים מורכבים כגון קונפדרציה, גבולות פתוחים או הסדר אזורי",,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-041,התנגדות להמשך שליטה ישראלית קבועה על אוכלוסייה פלסטינית ללא זכויות אזר מלאות,,,,
אמילי_מואטי,דעות,"ביטחון, פלסטינים והסדר מדיני",D-042,ראיית הסדר אזורי עם מדינות ערביות מתונות כחלק מרכזי מהעתיד הביטחוני של ישראל,,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-043,"ראיית שבעה באוקטובר כאירוע שמחייב חשבון נפש מדינתי, מוסדי וחברתי עמוק",,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-044,תמיכה בוועדת חקירה ממלכתית ובאחריות אישית של הדרג המדיני והביטחוני,,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-045,ראיית החטופים והמשפחות כסמל מוסרי מרכזי של אחריות המדינה לאזרחיה,,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-046,"התנגדות לשימוש פוליטי ציני בכאב של משפחות, נפגעים או קהילות שנפגעו במלחמה",,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-047,תמיכה בשיקום העוטף והקהילות שנפגעו כחלק מהחוזה הבסיסי בין המדינה לאזרחיה,,,,
אמילי_מואטי,דעות,"שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי",D-048,"ראיית הטראומה של שבעה באוקטובר כבסיס לבניית מדיניות חדשה, לא רק כהצדקה להמשך מלחמה",,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-049,הצבת צמצום אי־שוויון חברתי־כלכלי כנושא מרכזי בזהות הפוליטית,,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-050,"תמיכה בהרחבת אחריות המדינה בתחומי דיור, חינוך, בריאות ורווחה",,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-051,"תמיכה בזכויות עובדים, עבודה מאורגנת והגנה על שכבות מוחלשות",,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-052,ראיית הפריפריה הגיאוגרפית והחברתית כשותפה אסטרטגית ולא כקהל יעד משני,,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-053,"תמיכה בהשקעה ארוכת טווח בנגב, בגליל, בעוטף ובערים מוחלשות",,,,
אמילי_מואטי,דעות,"חברה, כלכלה, רווחה ופריפריה",D-054,חיבור בין צדק חברתי לבין בניית מחנה פוליטי חדש ורחב יותר,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-055,נכונות לפשרות פוליטיות רחבות כדי לשקם את המדינה גם במחיר ויתור אידיאולוגי חלקי,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-056,הצבת קווים אדומים ברורים שמעליהם אין מקום לפשרה עם יריבים פוליטיים,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-057,העדפה להסכמות רחבות ולאיטיות על פני מהלכים חדים ומהירים,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-058,העדפה למאבק חד וברור כאשר פשרה נתפסת ככניעה לכוחות אנטי־דמוקרטיים,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-059,יכולת להבחין בין פשרה עניינית לבין טשטוש ערכי מסוכן,,,,
אמילי_מואטי,דעות,"סגנון פשרה, גבולות ויכולת הסכמה",D-060,"נכונות לבנות קואליציות עתידיות עם גורמים שאינם שייכים למחנה הטבעי, אם הם מקבלים כללי משחק דמוקרטיים",,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_001,ניסיון ישיר במערכות מדינה בכירות או במוקדי קבלת החלטות,,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_002,"הבנה מוכחת של סוגיות מדיניות, ביטחוניות ואזוריות מורכבות",,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_003,"ניסיון במשא ומתן, דיאלוג אסטרטגי או קשרים בינלאומיים",,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_004,"ניסיון צבאי, מודיעיני או ביטחוני בעל רלוונטיות לעבודה ציבורית",,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_005,יכולת לגבש תפיסה מדינית־ביטחונית סדורה ולא רק עמדה ערכית כללית,,,,
אמילי_מואטי,יכולות,"מומחיות מדינית, ביטחונית וממשלית",cap_006,יכולת לחבר בין יעדים ביטחוניים לבין יעדים מדיניים ארוכי טווח,,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_007,"ניסיון בהקמה וניהול של ארגונים, חברות, תנועות או מטות פעולה",,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_008,"יכולת להוביל צוותים, תקציבים, קהילות או מערכות מורכבות",,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_009,הובלת מאבקים ציבוריים שהניבו תוצאות ממשיות,,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_010,יכולת להפוך רעיון כללי לתשתית פעולה מתמשכת,,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_011,"ניסיון בניהול משברים ציבוריים, פוליטיים או ארגוניים",,,,
אמילי_מואטי,יכולות,"ארגון, ניהול וביצוע",cap_012,מוכנות לקחת אחריות אישית גבוהה על מהלך ציבורי או ארגוני,,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_013,"ניסיון בעבודה פרלמנטרית, ועדות כנסת, חקיקה או הצעות חוק",,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_014,"היכרות מעשית עם מנגנוני מפלגות, פריימריז, רשימות וקואליציות",,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_015,יכולת לפעול בתוך מוסדות קיימים ולא רק מחוץ להם,,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_016,"ניסיון בבניית תנועה פוליטית, מפלגה או אלטרנטיבה שלטונית",,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_017,"יכולת לייצר שיתופי פעולה בין זרמים, מפלגות או קבוצות אינטרס",,,,
אמילי_מואטי,יכולות,"חקיקה, פוליטיקה ומוסדות",cap_018,יכולת לתרגם עמדות אידיאולוגיות לפעולות מוסדיות או חקיקתיות,,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_019,"יכולת ליצור מסרים חדים, ברורים וזכירים",,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_020,"יכולת לייצר תוכן דיגיטלי, ויראלי או תקשורתי שמגיע לקהלים רחבים",,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_021,"ניסיון בהופעה ציבורית, ראיונות, פודקאסטים, קולנוע, כתיבה או הרצאות",,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_022,יכולת להסביר נושאים מורכבים בשפה נגישה ולא טכנוקרטית,,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_023,יכולת לנהל מאבק תודעתי מול יריבים פוליטיים או תקשורתיים,,,,
אמילי_מואטי,יכולות,"תקשורת, הסברה והשפעה ציבורית",cap_024,יכולת להפוך סיפור אישי או ערכי לכלי גיוס ציבורי,,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_025,יכולת לחבר בין יהודים לערבים בתוך מסגרת פוליטית או אזרחית משותפת,,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_026,"יכולת לחבר בין שמאל ליברלי לבין פריפריה מזרחית, מסורתית או גיאוגרפית",,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_027,יכולת לחבר בין עולם המחאה לבין עבודה מפלגתית ומוסדית,,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_028,"יכולת לחבר בין היי־טק, חדשנות ודיגיטל לבין פוליטיקה ציבורית",,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_029,יכולת לחבר בין שפה מקצועית־ביטחונית לבין שפה אזרחית וערכית,,,,
אמילי_מואטי,יכולות,חיבור בין קהלים ועולמות,cap_030,אמינות מול קהילות שטח ולא רק מול קהל תקשורתי או אליטיסטי,,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_031,"שימוש בטכנולוגיה, מידע או כלים דיגיטליים לשיתוף ציבור וארגון פוליטי",,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_032,"חשיבה מערכתית שמזהה קשרים בין משבר פוליטי, כלכלה, ביטחון וחברה",,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_033,יזמות בפתרונות לא שגרתיים לבעיות פוליטיות או חברתיות,,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_034,יכולת ללמוד תחומים חדשים ולהפוך אותם לשפה ציבורית ברורה,,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_035,"שילוב בין ידע מקצועי, ניסיון אישי וערכים פוליטיים",,,,
אמילי_מואטי,יכולות,"חדשנות, למידה ושיתוף ציבור",cap_036,פתיחות לניסויים ארגוניים ודמוקרטיים חדשים ולא רק לשיטות פוליטיות קיימות,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-001,המועמד מייצג את הקול הנשי בזירה הציבורית.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-002,"המועמד נתפס בציבור הרחב כמי שמבין חסמים ייחודיים של נשים בפוליטיקה, בעבודה ובחברה.",,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-003,המועמד נתפס בציבור הרחב כמי שנותן מקום מכבד לקבוצות מיעוט בחברה הישראלית.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-004,המועמד נתפס בציבור הרחב כמי שיכול לייצג את בני המיעוטים הלא יהודיים.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-005,המועמד נתפס בציבור הרחב כמי שמביא את קול הפריפריה או מבין לעומק את צרכיה.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-006,המועמד נתפס בציבור הרחב כמי שיכול לצמצם את הפער התדמיתי והמעשי בין המרכז לפריפריה.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-007,המועמד נתפס בציבור הרחב כמי שמביא גאווה בזהות מזרחית בלי להפוך אותה לשסע מפריד.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-008,המועמד נתפס בציבור הרחב כמי שמכבד זהות דתית ומסורתית בתוך מרחב דמוקרטי וליברלי.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-009,"המועמד נתפס בציבור הרחב כמי שיכול לגשר בין חילונים, מסורתיים ודתיים.",,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-010,המועמד נתפס בציבור הרחב כמי שנוכחותו ברשימה מרחיבה את תחושת הייצוג של קהלים מגוונים.,,,,
אמילי_מואטי,תדמית,זהות וייצוג,T-011,המועמד נתפס בציבור הרחב כמי שמוסיף לרשימה עומק חברתי ולא רק ניסיון פוליטי או תקשורתי.,,,,
אמילי_מואטי,תדמית,ממלכתיות ואחריות,T-012,המועמד נתפס בציבור הרחב כבעל עמוד שדרה ערכי.,,,,
אמילי_מואטי,תדמית,ממלכתיות ואחריות,T-013,המועמד נתפס בציבור הרחב כדמות ממלכתית ואחראית.,,,,
אמילי_מואטי,תדמית,ממלכתיות ואחריות,T-014,המועמד נתפס בציבור הרחב כמי שמכבד מוסדות מדינה ושלטון חוק.,,,,
אמילי_מואטי,תדמית,ממלכתיות ואחריות,T-015,המועמד נתפס בציבור הרחב כמי שמסוגל לפעול מתוך שיקול דעת ולא רק מתוך כעס.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-016,המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-017,המועמד נתפס בציבור הרחב כאדם אמין וישר.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-018,המועמד נתפס בציבור הרחב כדמות רצינית ולא כגימיק תקשורתי.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-019,המועמד נתפס בציבור הרחב כמי שאפשר לסמוך עליו בתפקיד ציבורי.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-020,המועמד נתפס בציבור הרחב כבעל ניסיון ציבורי משמעותי.,,,,
אמילי_מואטי,תדמית,"יושרה, אמינות וניסיון ",T-021,המועמד נתפס בציבור הרחב כמי שמבין איך פועלת מערכת פוליטית.,,,,
אמילי_מואטי,תדמית,תקשורתיות ונראות,T-022,המועמד נתפס בציבור הרחב כדמות תקשורתית חזקה.,,,,
אמילי_מואטי,תדמית,תקשורתיות ונראות,T-023,המועמד נתפס בציבור הרחב כמי שיודע להעביר מסר ברור.,,,,
אמילי_מואטי,תדמית,תקשורתיות ונראות,T-024,המועמד נתפס בציבור הרחב כמי שמסוגל לבלוט בקמפיין בחירות.,,,,
אמילי_מואטי,תדמית,תקשורתיות ונראות,T-025,המועמד נתפס בציבור הרחב כמי שמביא ייצוג חשוב לרשימה.,,,,
אמילי_מואטי,תדמית,תקשורתיות ונראות,T-026,המועמד נתפס בציבור הרחב כמי שמרחיב את הדימוי של המפלגה.,,,,
אמילי_מואטי,תדמית,אותנטיות וסיפור אישי,T-027,המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.,,,,
